id,name,score1,score2
1230,Student_1230,79,65
1231,Student_1231,52,80
1232,Student_1232,82,64
1233,Student_1233,71,99
1234,Student_1234,84,82
1235,Student_1235,94,84
1236,Student_1236,69,66
1237,Student_1237,81,62
1238,Student_1238,50,61
1239,Student_1239,85,68
1240,Student_1240,57,64
1241,Student_1241,60,55
1242,Student_1242,88,78
1243,Student_1243,100,96
1244,Student_1244,89,71
1245,Student_1245,70,67
1246,Student_1246,59,76
1247,Student_1247,91,70
1248,Student_1248,95,62
1249,Student_1249,76,74
1250,Student_1250,76,92
1251,Student_1251,68,67
1252,Student_1252,64,68
1253,Student_1253,93,89
1254,Student_1254,61,57
1255,Student_1255,50,91
1256,Student_1256,52,64
1257,Student_1257,60,84
1258,Student_1258,52,97
1259,Student_1259,51,53
1260,Student_1260,64,66
1261,Student_1261,80,50
1262,Student_1262,70,62
1263,Student_1263,85,66
1264,Student_1264,92,75
1265,Student_1265,63,76
1266,Student_1266,59,78
1267,Student_1267,90,64
1268,Student_1268,76,76
1269,Student_1269,82,92
1270,Student_1270,98,55
1271,Student_1271,68,64
1272,Student_1272,63,69
1273,Student_1273,60,97
1274,Student_1274,73,50
1275,Student_1275,71,58
1276,Student_1276,63,54
1277,Student_1277,82,82
1278,Student_1278,53,98
1279,Student_1279,97,68
1280,Student_1280,93,63
1281,Student_1281,90,59
1282,Student_1282,83,71
1283,Student_1283,85,69
1284,Student_1284,100,58
1285,Student_1285,100,61
1286,Student_1286,52,94
1287,Student_1287,92,68
1288,Student_1288,57,50
1289,Student_1289,74,76
1290,Student_1290,57,56
1291,Student_1291,68,56
1292,Student_1292,86,74
1293,Student_1293,100,72
1294,Student_1294,57,83
1295,Student_1295,82,68
1296,Student_1296,68,66
1297,Student_1297,74,70
1298,Student_1298,73,92
1299,Student_1299,94,57
1300,Student_1300,51,96
1301,Student_1301,71,54
1302,Student_1302,69,59
1303,Student_1303,99,52
1304,Student_1304,87,85
1305,Student_1305,71,98
1306,Student_1306,56,50
1307,Student_1307,92,90
1308,Student_1308,70,99
1309,Student_1309,53,93
1310,Student_1310,58,50
1311,Student_1311,68,58
1312,Student_1312,53,59
1313,Student_1313,53,74
1314,Student_1314,66,96
1315,Student_1315,88,52
1316,Student_1316,93,57
1317,Student_1317,61,83
1318,Student_1318,53,78
1319,Student_1319,92,84
1320,Student_1320,78,69
1321,Student_1321,67,83
1322,Student_1322,73,67
1323,Student_1323,67,59
1324,Student_1324,93,63
1325,Student_1325,89,54
1326,Student_1326,95,90
1327,Student_1327,81,90
1328,Student_1328,80,83
1329,Student_1329,75,54
1330,Student_1330,61,53
1331,Student_1331,99,68
1332,Student_1332,100,100
1333,Student_1333,65,87
1334,Student_1334,78,80
1335,Student_1335,89,77
1336,Student_1336,99,91
1337,Student_1337,81,97
1338,Student_1338,81,99
1339,Student_1339,66,94
1340,Student_1340,76,97
1341,Student_1341,51,92
1342,Student_1342,61,60
1343,Student_1343,53,52
1344,Student_1344,82,80
1345,Student_1345,73,98
1346,Student_1346,95,60
1347,Student_1347,74,56
1348,Student_1348,58,94
1349,Student_1349,91,84
1350,Student_1350,99,94
1351,Student_1351,69,57
1352,Student_1352,65,68
1353,Student_1353,76,54
1354,Student_1354,82,68
1355,Student_1355,82,92
1356,Student_1356,66,61
1357,Student_1357,98,86
1358,Student_1358,63,54
1359,Student_1359,95,100
1360,Student_1360,71,85
1361,Student_1361,87,52
1362,Student_1362,73,80
1363,Student_1363,56,59
1364,Student_1364,93,64
1365,Student_1365,79,51
1366,Student_1366,66,83
1367,Student_1367,76,62
1368,Student_1368,54,50
1369,Student_1369,85,61
1370,Student_1370,52,82
1371,Student_1371,62,79
1372,Student_1372,73,54
1373,Student_1373,97,84
1374,Student_1374,88,80
1375,Student_1375,75,74
1376,Student_1376,50,53
1377,Student_1377,83,56
1378,Student_1378,51,86
1379,Student_1379,89,71
1380,Student_1380,71,87
1381,Student_1381,69,61
1382,Student_1382,57,99
1383,Student_1383,100,66
1384,Student_1384,68,88
1385,Student_1385,51,63
1386,Student_1386,90,59
1387,Student_1387,62,89
1388,Student_1388,86,75
1389,Student_1389,75,84
1390,Student_1390,72,61
1391,Student_1391,87,80
1392,Student_1392,90,57
1393,Student_1393,91,82
1394,Student_1394,70,62
1395,Student_1395,51,65
1396,Student_1396,95,79
1397,Student_1397,84,90
1398,Student_1398,83,60
1399,Student_1399,59,68
1400,Student_1400,96,58
1401,Student_1401,59,93
1402,Student_1402,75,94
1403,Student_1403,50,53
1404,Student_1404,99,89
1405,Student_1405,71,90
1406,Student_1406,53,77
1407,Student_1407,50,73
1408,Student_1408,66,75
1409,Student_1409,54,67
1410,Student_1410,77,86
1411,Student_1411,74,79
1412,Student_1412,57,68
1413,Student_1413,56,79
1414,Student_1414,65,91
1415,Student_1415,54,60
1416,Student_1416,67,92
1417,Student_1417,93,74
1418,Student_1418,61,91
1419,Student_1419,80,65
1420,Student_1420,59,80
1421,Student_1421,65,78
1422,Student_1422,71,100
1423,Student_1423,93,69
1424,Student_1424,80,60
1425,Student_1425,82,81
1426,Student_1426,82,88
1427,Student_1427,85,76
1428,Student_1428,50,70
1429,Student_1429,70,96
1430,Student_1430,87,97
1431,Student_1431,54,77
1432,Student_1432,72,60
1433,Student_1433,78,72
1434,Student_1434,53,62
1435,Student_1435,68,90
1436,Student_1436,73,100
1437,Student_1437,98,79
1438,Student_1438,98,71
1439,Student_1439,62,58
1440,Student_1440,77,76
1441,Student_1441,73,53
1442,Student_1442,84,82
1443,Student_1443,67,85
1444,Student_1444,51,75
1445,Student_1445,76,67
1446,Student_1446,65,90
1447,Student_1447,78,53
1448,Student_1448,64,100
1449,Student_1449,85,73
1450,Student_1450,74,99
1451,Student_1451,99,80
1452,Student_1452,82,68
1453,Student_1453,54,60
1454,Student_1454,93,78
1455,Student_1455,79,87
1456,Student_1456,85,93
1457,Student_1457,66,86
1458,Student_1458,78,65
1459,Student_1459,64,59
1460,Student_1460,55,59
1461,Student_1461,86,66
1462,Student_1462,91,76
1463,Student_1463,64,75
1464,Student_1464,65,89
1465,Student_1465,75,83
1466,Student_1466,72,63
1467,Student_1467,68,81
1468,Student_1468,81,55
1469,Student_1469,75,58
1470,Student_1470,81,58
1471,Student_1471,69,60
1472,Student_1472,83,96
1473,Student_1473,67,98
1474,Student_1474,100,82
1475,Student_1475,51,93
1476,Student_1476,97,61
1477,Student_1477,87,61
1478,Student_1478,79,78
1479,Student_1479,58,82
1480,Student_1480,54,86
1481,Student_1481,61,84
1482,Student_1482,75,70
1483,Student_1483,68,98
1484,Student_1484,50,96
1485,Student_1485,97,69
1486,Student_1486,82,59
1487,Student_1487,97,84
1488,Student_1488,85,77
1489,Student_1489,100,75
1490,Student_1490,88,76
1491,Student_1491,51,59
1492,Student_1492,70,99
1493,Student_1493,64,73
1494,Student_1494,72,88
1495,Student_1495,89,64
1496,Student_1496,57,94
1497,Student_1497,76,65
1498,Student_1498,74,78
1499,Student_1499,54,100
1500,Student_1500,61,60
1501,Student_1501,86,85
1502,Student_1502,77,96
1503,Student_1503,93,74
1504,Student_1504,83,90
1505,Student_1505,97,95
1506,Student_1506,95,63
1507,Student_1507,69,59
1508,Student_1508,91,92
1509,Student_1509,94,73
1510,Student_1510,62,54
1511,Student_1511,95,95
1512,Student_1512,91,84
1513,Student_1513,89,89
1514,Student_1514,96,93
1515,Student_1515,83,93
1516,Student_1516,63,84
1517,Student_1517,78,71
1518,Student_1518,83,59
1519,Student_1519,68,51
1520,Student_1520,63,99
1521,Student_1521,59,54
1522,Student_1522,74,74
1523,Student_1523,64,69
1524,Student_1524,77,92
1525,Student_1525,94,63
1526,Student_1526,83,71
1527,Student_1527,85,92
1528,Student_1528,55,50
1529,Student_1529,77,51
1530,Student_1530,59,97
1531,Student_1531,74,95
1532,Student_1532,51,77
1533,Student_1533,68,83
1534,Student_1534,61,58
1535,Student_1535,82,59
1536,Student_1536,97,72
1537,Student_1537,77,62
1538,Student_1538,74,55
1539,Student_1539,91,73
1540,Student_1540,56,60
1541,Student_1541,61,51
1542,Student_1542,96,76
1543,Student_1543,79,79
1544,Student_1544,90,80
1545,Student_1545,54,90
1546,Student_1546,70,50
1547,Student_1547,83,51
1548,Student_1548,56,87
1549,Student_1549,62,62
1550,Student_1550,78,75
1551,Student_1551,98,86
1552,Student_1552,85,88
1553,Student_1553,91,50
1554,Student_1554,94,86
1555,Student_1555,84,97
1556,Student_1556,50,78
1557,Student_1557,71,75
1558,Student_1558,96,89
1559,Student_1559,97,81
1560,Student_1560,62,81
1561,Student_1561,84,72
1562,Student_1562,80,97
1563,Student_1563,96,60
1564,Student_1564,85,86
1565,Student_1565,87,96
1566,Student_1566,78,89
1567,Student_1567,65,61
1568,Student_1568,75,92
1569,Student_1569,70,55
1570,Student_1570,80,95
1571,Student_1571,85,98
1572,Student_1572,78,61
1573,Student_1573,92,92
1574,Student_1574,94,69
1575,Student_1575,96,57
1576,Student_1576,58,91
1577,Student_1577,97,53
1578,Student_1578,66,87
1579,Student_1579,70,70
1580,Student_1580,69,51
1581,Student_1581,98,88
1582,Student_1582,72,94
1583,Student_1583,63,52
1584,Student_1584,73,95
1585,Student_1585,88,85
1586,Student_1586,92,72
1587,Student_1587,75,96
1588,Student_1588,63,53
1589,Student_1589,66,94
1590,Student_1590,64,63
1591,Student_1591,78,71
1592,Student_1592,66,70
1593,Student_1593,57,100
1594,Student_1594,94,95
1595,Student_1595,61,88
1596,Student_1596,84,84
1597,Student_1597,54,69
1598,Student_1598,51,63
1599,Student_1599,88,73
1600,Student_1600,66,74
1601,Student_1601,100,55
1602,Student_1602,93,65
1603,Student_1603,68,54
1604,Student_1604,55,65
1605,Student_1605,86,96
1606,Student_1606,54,57
1607,Student_1607,74,91
1608,Student_1608,73,57
1609,Student_1609,52,66
1610,Student_1610,82,61
1611,Student_1611,98,76
1612,Student_1612,87,59
1613,Student_1613,94,52
1614,Student_1614,92,62
1615,Student_1615,61,87
1616,Student_1616,53,61
1617,Student_1617,97,52
1618,Student_1618,74,88
1619,Student_1619,54,85
1620,Student_1620,94,100
1621,Student_1621,73,86
1622,Student_1622,57,79
1623,Student_1623,75,61
1624,Student_1624,97,57
1625,Student_1625,66,100
1626,Student_1626,65,55
1627,Student_1627,55,51
1628,Student_1628,89,65
1629,Student_1629,80,55
1630,Student_1630,91,62
1631,Student_1631,76,81
1632,Student_1632,94,52
1633,Student_1633,62,96
1634,Student_1634,85,50
1635,Student_1635,51,75
1636,Student_1636,85,75
1637,Student_1637,53,55
1638,Student_1638,62,73
1639,Student_1639,80,69
1640,Student_1640,54,64
1641,Student_1641,54,94
1642,Student_1642,57,83
1643,Student_1643,83,87
1644,Student_1644,86,62
1645,Student_1645,70,63
1646,Student_1646,94,94
1647,Student_1647,100,77
1648,Student_1648,83,100
1649,Student_1649,62,73
1650,Student_1650,88,63
1651,Student_1651,51,62
1652,Student_1652,98,60
1653,Student_1653,66,55
1654,Student_1654,64,65
1655,Student_1655,88,99
1656,Student_1656,98,77
1657,Student_1657,64,56
1658,Student_1658,90,57
1659,Student_1659,91,89
1660,Student_1660,60,83
1661,Student_1661,98,88
1662,Student_1662,74,65
1663,Student_1663,79,92
1664,Student_1664,99,58
1665,Student_1665,89,70
1666,Student_1666,58,60
1667,Student_1667,59,93
1668,Student_1668,89,99
1669,Student_1669,92,55
1670,Student_1670,68,94
1671,Student_1671,83,58
1672,Student_1672,52,54
1673,Student_1673,57,55
1674,Student_1674,76,86
1675,Student_1675,100,72
1676,Student_1676,90,76
1677,Student_1677,60,65
1678,Student_1678,84,67
1679,Student_1679,54,66
1680,Student_1680,98,93
1681,Student_1681,60,95
1682,Student_1682,90,92
1683,Student_1683,56,61
1684,Student_1684,55,90
1685,Student_1685,78,86
1686,Student_1686,63,94
1687,Student_1687,99,100
1688,Student_1688,86,77
1689,Student_1689,72,70
1690,Student_1690,77,54
1691,Student_1691,64,80
1692,Student_1692,51,88
1693,Student_1693,98,59
1694,Student_1694,65,93
1695,Student_1695,56,65
1696,Student_1696,57,58
1697,Student_1697,95,81
1698,Student_1698,79,58
1699,Student_1699,86,69
1700,Student_1700,89,85
1701,Student_1701,85,98
1702,Student_1702,86,91
1703,Student_1703,89,70
1704,Student_1704,93,88
1705,Student_1705,50,53
1706,Student_1706,95,97
1707,Student_1707,54,72
1708,Student_1708,88,66
1709,Student_1709,99,70
1710,Student_1710,94,81
1711,Student_1711,79,97
1712,Student_1712,65,96
1713,Student_1713,77,91
1714,Student_1714,93,75
1715,Student_1715,87,54
1716,Student_1716,74,70
1717,Student_1717,65,83
1718,Student_1718,61,63
1719,Student_1719,82,81
1720,Student_1720,84,85
1721,Student_1721,57,56
1722,Student_1722,58,84
1723,Student_1723,75,97
1724,Student_1724,77,59
1725,Student_1725,60,52
1726,Student_1726,68,96
1727,Student_1727,87,62
1728,Student_1728,94,69
1729,Student_1729,58,57
1730,Student_1730,91,64
1731,Student_1731,71,90
1732,Student_1732,77,62
1733,Student_1733,53,95
1734,Student_1734,74,74
1735,Student_1735,93,75
1736,Student_1736,76,77
1737,Student_1737,75,79
1738,Student_1738,93,92
1739,Student_1739,54,80
1740,Student_1740,72,97
1741,Student_1741,80,73
1742,Student_1742,91,52
1743,Student_1743,89,81
1744,Student_1744,73,88
1745,Student_1745,74,58
1746,Student_1746,71,76
1747,Student_1747,68,71
1748,Student_1748,88,74
1749,Student_1749,75,61
1750,Student_1750,65,62
1751,Student_1751,97,75
1752,Student_1752,69,71
1753,Student_1753,58,56
1754,Student_1754,70,67
1755,Student_1755,57,51
1756,Student_1756,90,77
1757,Student_1757,79,50
1758,Student_1758,73,69
1759,Student_1759,69,86
1760,Student_1760,75,68
1761,Student_1761,92,78
1762,Student_1762,66,78
1763,Student_1763,74,80
1764,Student_1764,74,75
1765,Student_1765,82,84
1766,Student_1766,100,99
1767,Student_1767,75,100
1768,Student_1768,55,96
1769,Student_1769,51,55
1770,Student_1770,93,83
1771,Student_1771,100,64
1772,Student_1772,53,66
1773,Student_1773,59,58
1774,Student_1774,96,62
1775,Student_1775,72,58
1776,Student_1776,75,76
1777,Student_1777,97,93
1778,Student_1778,77,76
1779,Student_1779,82,88
1780,Student_1780,54,95
1781,Student_1781,65,86
1782,Student_1782,99,82
1783,Student_1783,56,67
1784,Student_1784,69,58
1785,Student_1785,83,93
1786,Student_1786,70,88
1787,Student_1787,60,93
1788,Student_1788,95,70
1789,Student_1789,83,56
1790,Student_1790,51,96
1791,Student_1791,74,79
1792,Student_1792,71,59
1793,Student_1793,57,66
1794,Student_1794,99,99
1795,Student_1795,50,72
1796,Student_1796,99,51
1797,Student_1797,61,71
1798,Student_1798,60,90
1799,Student_1799,98,62
1800,Student_1800,52,74
1801,Student_1801,78,63
1802,Student_1802,58,70
1803,Student_1803,91,83
1804,Student_1804,61,63
1805,Student_1805,79,70
1806,Student_1806,54,79
1807,Student_1807,51,69
1808,Student_1808,90,86
1809,Student_1809,54,90
1810,Student_1810,51,82
1811,Student_1811,54,57
1812,Student_1812,99,77
1813,Student_1813,67,80
1814,Student_1814,53,72
1815,Student_1815,62,94
1816,Student_1816,89,52
1817,Student_1817,82,69
1818,Student_1818,96,86
1819,Student_1819,99,87
1820,Student_1820,50,71
1821,Student_1821,66,67
1822,Student_1822,99,92
1823,Student_1823,58,84
1824,Student_1824,69,69
1825,Student_1825,69,98
1826,Student_1826,59,85
1827,Student_1827,63,73
1828,Student_1828,92,78
1829,Student_1829,53,91
1830,Student_1830,96,76
1831,Student_1831,98,58
1832,Student_1832,73,69
1833,Student_1833,72,72
1834,Student_1834,79,95
1835,Student_1835,69,85
1836,Student_1836,94,96
1837,Student_1837,72,80
1838,Student_1838,87,72
1839,Student_1839,97,84
1840,Student_1840,79,78
1841,Student_1841,56,87
1842,Student_1842,60,72
1843,Student_1843,62,69
1844,Student_1844,84,82
1845,Student_1845,57,74
1846,Student_1846,91,58
1847,Student_1847,90,89
1848,Student_1848,78,85
1849,Student_1849,85,63
1850,Student_1850,60,89
1851,Student_1851,91,57
1852,Student_1852,99,53
1853,Student_1853,50,55
1854,Student_1854,88,50
1855,Student_1855,76,70
1856,Student_1856,92,77
1857,Student_1857,95,83
1858,Student_1858,56,100
1859,Student_1859,74,85
1860,Student_1860,98,88
1861,Student_1861,69,63
1862,Student_1862,100,77
1863,Student_1863,96,84
1864,Student_1864,79,79
1865,Student_1865,88,92
1866,Student_1866,55,67
1867,Student_1867,51,63
1868,Student_1868,100,61
1869,Student_1869,100,55
1870,Student_1870,98,50
1871,Student_1871,85,82
1872,Student_1872,89,63
1873,Student_1873,62,74
1874,Student_1874,58,96
1875,Student_1875,93,96
1876,Student_1876,97,79
1877,Student_1877,82,52
1878,Student_1878,83,55
1879,Student_1879,57,56
1880,Student_1880,91,75
1881,Student_1881,92,71
1882,Student_1882,58,83
1883,Student_1883,100,78
1884,Student_1884,72,55
1885,Student_1885,57,98
1886,Student_1886,96,51
1887,Student_1887,58,100
1888,Student_1888,99,88
1889,Student_1889,89,60
1890,Student_1890,100,72
1891,Student_1891,96,87
1892,Student_1892,96,70
1893,Student_1893,79,92
1894,Student_1894,84,65
1895,Student_1895,79,85
1896,Student_1896,75,76
1897,Student_1897,87,71
1898,Student_1898,67,84
1899,Student_1899,51,84
1900,Student_1900,90,51
1901,Student_1901,91,88
1902,Student_1902,87,89
1903,Student_1903,60,50
1904,Student_1904,59,100
1905,Student_1905,56,86
1906,Student_1906,70,51
1907,Student_1907,53,85
1908,Student_1908,96,95
1909,Student_1909,76,68
1910,Student_1910,79,80
1911,Student_1911,88,75
1912,Student_1912,85,57
1913,Student_1913,57,97
1914,Student_1914,89,80
1915,Student_1915,66,98
1916,Student_1916,87,86
1917,Student_1917,99,81
1918,Student_1918,53,62
1919,Student_1919,85,78
1920,Student_1920,100,91
1921,Student_1921,69,69
1922,Student_1922,71,70
1923,Student_1923,81,52
1924,Student_1924,87,74
1925,Student_1925,65,61
1926,Student_1926,79,86
1927,Student_1927,64,74
1928,Student_1928,82,81
1929,Student_1929,92,76
1930,Student_1930,78,66
1931,Student_1931,67,84
1932,Student_1932,86,66
1933,Student_1933,99,91
1934,Student_1934,56,75
1935,Student_1935,54,63
1936,Student_1936,73,68
1937,Student_1937,51,60
1938,Student_1938,67,97
1939,Student_1939,59,61
1940,Student_1940,84,70
1941,Student_1941,73,84
1942,Student_1942,90,66
1943,Student_1943,71,85
1944,Student_1944,58,100
1945,Student_1945,51,63
1946,Student_1946,95,69
1947,Student_1947,81,98
1948,Student_1948,57,71
1949,Student_1949,98,66
1950,Student_1950,56,53
1951,Student_1951,92,64
1952,Student_1952,92,98
1953,Student_1953,87,92
1954,Student_1954,95,76
1955,Student_1955,93,99
1956,Student_1956,97,60
1957,Student_1957,80,83
1958,Student_1958,98,65
1959,Student_1959,73,70
1960,Student_1960,60,90
1961,Student_1961,76,64
1962,Student_1962,98,87
1963,Student_1963,68,73
1964,Student_1964,95,58
